date,hash_add_etherscan,mint_link_cryptoslam,nft,price_eth,price_usd,seller_profil_cryptoslam,seller_add,buyer_profil_cryptoslam,buyer_add
3 minutes ago,https://explorer.roninchain.com/tx/0xa27bf29277209613c6a6eea40abfea83fe5a105b11544f0e7a4b25106748ed67,https://www.cryptoslam.io/axie-infinity/mint/310755,Axie #310755,0.07366 ETH,$207.71,https://www.cryptoslam.io/owner/0x983b6d878d7f72ead19511caf2ff20a85631173d,0x983b6d878d7f72ead19511caf2ff20a85631173d,https://www.cryptoslam.io/owner/0xacff18abbe466db24609e36b9ce7fc064e17c2bc,0xacff18abbe466db24609e36b9ce7fc064e17c2bc
3 minutes ago,https://explorer.roninchain.com/tx/0x4b506434fb8a7ef587853a774c348d06dfcdd60c60d06d7313715c347b3735d6,https://www.cryptoslam.io/axie-infinity/mint/2248921,Axie #2248921,0.04449 ETH,$125.45,https://www.cryptoslam.io/owner/0x10db2f0777a99c577737a164a668bda084b209e8,0x10db2f0777a99c577737a164a668bda084b209e8,https://www.cryptoslam.io/owner/0xb833a95264155c58942f514c7d4f2083468c7264,0xb833a95264155c58942f514c7d4f2083468c7264
3 minutes ago,https://explorer.roninchain.com/tx/0x6afc2ef28f9f8758e5b3bc5dd1fdc305b0db80386526a3fd8380908075971db5,https://www.cryptoslam.io/axie-infinity/mint/2641463,Axie #2641463,0.07000 ETH,$197.38,https://www.cryptoslam.io/owner/0x1f54553730142659732368add7c9f734fb8c75d5,0x1f54553730142659732368add7c9f734fb8c75d5,https://www.cryptoslam.io/owner/0x072af190389a1d4fec9ea1373f3d7ebc03dd1062,0x072af190389a1d4fec9ea1373f3d7ebc03dd1062
3 minutes ago,https://explorer.roninchain.com/tx/0xebddd414ba5f5042b418aa92a54030dc992d9b4622519aeea912191b6f32c928,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6500439,Axie Infinity (SN# 6500439),0.06869 ETH,$193.68,https://www.cryptoslam.io/owner/0x2df42ce37945f264e32965151f90f0d37a0b4aeb,0x2df42ce37945f264e32965151f90f0d37a0b4aeb,https://www.cryptoslam.io/owner/0xb1a14177f2d8b678a934e27c780bd49e5bc22cfe,0xb1a14177f2d8b678a934e27c780bd49e5bc22cfe
4 minutes ago,https://explorer.roninchain.com/tx/0x4f169e6cc1bd9ae7b89006f582cc293322326ebbd1b24f974f716e47bbafa315,https://www.cryptoslam.io/axie-infinity/mint/4944072,Axie #4944072,0.05335 ETH,$150.44,https://www.cryptoslam.io/owner/0xe8c7c29b512d7d54be68d96874fd45885bbe60b4,0xe8c7c29b512d7d54be68d96874fd45885bbe60b4,https://www.cryptoslam.io/owner/0xfb1140a421d44ada56fa2091a6942c6c9c05b4a1,0xfb1140a421d44ada56fa2091a6942c6c9c05b4a1
4 minutes ago,https://explorer.roninchain.com/tx/0x7972772ea4c78a3c0efc68caac6ea79ecb1085abc459529395e9411fc2324072,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6653626,Axie Infinity (SN# 6653626),0.04090 ETH,$115.33,https://www.cryptoslam.io/owner/0x990214b73a15b46ee6c59626ce7306d92415c071,0x990214b73a15b46ee6c59626ce7306d92415c071,https://www.cryptoslam.io/owner/0x661665eea8f279ef008215cf6d3f5e395af60803,0x661665eea8f279ef008215cf6d3f5e395af60803
4 minutes ago,https://explorer.roninchain.com/tx/0x36f3ba57d91ba83ed04ada2a5568e29bc9dd41f9f724e85e685db6159579beeb,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6649989,Axie Infinity (SN# 6649989),0.06183 ETH,$174.33,https://www.cryptoslam.io/owner/0x537fd9056a15da47412347da31ce69c3605d7056,0x537fd9056a15da47412347da31ce69c3605d7056,https://www.cryptoslam.io/owner/0xfbc4646979777b890f984895bda73bf8f3263088,0xfbc4646979777b890f984895bda73bf8f3263088
4 minutes ago,https://explorer.roninchain.com/tx/0xd0376dc434933c6c8e7d2b883a9a08a9098af1048e38a11d3c2b903ef2a30f6a,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=5933463,Axie Infinity (SN# 5933463),0.07000 ETH,$197.38,https://www.cryptoslam.io/owner/0x1f54553730142659732368add7c9f734fb8c75d5,0x1f54553730142659732368add7c9f734fb8c75d5,https://www.cryptoslam.io/owner/0x072af190389a1d4fec9ea1373f3d7ebc03dd1062,0x072af190389a1d4fec9ea1373f3d7ebc03dd1062
4 minutes ago,https://explorer.roninchain.com/tx/0x8fdae7abf9d2529fc75b1e2157d74e40c42a75a1d72159b284e2a48ea01143d1,https://www.cryptoslam.io/axie-infinity/mint/3964058,Axie #3964058,0.05600 ETH,$157.91,https://www.cryptoslam.io/owner/0x154b73be82c9c304fe5c1333f7cbb6164e1d8665,0x154b73be82c9c304fe5c1333f7cbb6164e1d8665,https://www.cryptoslam.io/owner/0x6fe9ce2d6edeed41fa6e035511b45898051098a2,0x6fe9ce2d6edeed41fa6e035511b45898051098a2
4 minutes ago,https://explorer.roninchain.com/tx/0x3366e53fadf5c43d3376fdf65766857acd9a938767b015ae624f375c006728e9,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6114205,Axie Infinity (SN# 6114205),0.07000 ETH,$197.38,https://www.cryptoslam.io/owner/0x71612ca4bba4d65ef3ef492dc4a4af1782335bca,0x71612ca4bba4d65ef3ef492dc4a4af1782335bca,https://www.cryptoslam.io/owner/0xaf284c5a57cc6e737fe934b20d90054284658965,0xaf284c5a57cc6e737fe934b20d90054284658965
4 minutes ago,https://explorer.roninchain.com/tx/0x30cf902f3045237f2f506d4f4d736af3774c9be9a5418125fd76478ba65c4de0,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6632263,Axie Infinity (SN# 6632263),0.07328 ETH,$206.62,https://www.cryptoslam.io/owner/0xede233005c5a2804aba0fb8d9cf7ac21e44d4c83,0xede233005c5a2804aba0fb8d9cf7ac21e44d4c83,https://www.cryptoslam.io/owner/0xbf9249bf08aafbd0bf8ed7f2fec1e1baa3c9247f,0xbf9249bf08aafbd0bf8ed7f2fec1e1baa3c9247f
4 minutes ago,https://explorer.roninchain.com/tx/0x7e83de3bc47afee80a0b9a215255b853ac3d1e24db766afce13a971f3bef4ce5,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6232727,Axie Infinity (SN# 6232727),0.04523 ETH,$127.54,https://www.cryptoslam.io/owner/0xda8f3860537f239ef6663405363942b30c8a3069,0xda8f3860537f239ef6663405363942b30c8a3069,https://www.cryptoslam.io/owner/0xd86378bc5688db5d6e26fa8717a3363a1f514cff,0xd86378bc5688db5d6e26fa8717a3363a1f514cff
4 minutes ago,https://explorer.roninchain.com/tx/0x79cdeee41ec15438371603086fa6c284450eeaf8a972cd2190cf02769ad1b6e2,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6475626,Axie Infinity (SN# 6475626),0.05000 ETH,$140.99,https://www.cryptoslam.io/owner/0x5d96bdc42ef6e06b42358ecb94e323f113225d6c,0x5d96bdc42ef6e06b42358ecb94e323f113225d6c,https://www.cryptoslam.io/owner/0x489975066445585a2c1865942d561f5c838640c9,0x489975066445585a2c1865942d561f5c838640c9
4 minutes ago,https://explorer.roninchain.com/tx/0xf327d1c8c2e5eb00209595605fc98add4db1971c5405378b2bc5d9012bb353b9,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6576843,Axie Infinity (SN# 6576843),0.05669 ETH,$159.86,https://www.cryptoslam.io/owner/0x193b83449639e6fa1c8b5d39c6ebf098f5810699,0x193b83449639e6fa1c8b5d39c6ebf098f5810699,https://www.cryptoslam.io/owner/0xc7b3f9678abf47d630be4d32634dd8ded2a1772d,0xc7b3f9678abf47d630be4d32634dd8ded2a1772d
4 minutes ago,https://explorer.roninchain.com/tx/0x2c68aa65ed8e6aad60c662946921c84ebe05c3be48c93da97d6718f353376eaa,https://www.cryptoslam.io/axie-infinity/mint/5858067,Axie #5858067,0.07208 ETH,$203.24,https://www.cryptoslam.io/owner/0x8de06c7f21f0fec1a756fc4964b69e9aa6e0909c,0x8de06c7f21f0fec1a756fc4964b69e9aa6e0909c,https://www.cryptoslam.io/owner/0x49bc00f8c1343643e19f8109db8d73628f7d6029,0x49bc00f8c1343643e19f8109db8d73628f7d6029
4 minutes ago,https://explorer.roninchain.com/tx/0xef722adb87fe3140f04b9caf6b8541501107ff1b6eb05702e3440f6bc242643f,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6562287,Axie Infinity (SN# 6562287),0.17624 ETH,$496.96,https://www.cryptoslam.io/owner/0xc9813603c43c6b2cdbe2bf1156dc6c00fe963005,0xc9813603c43c6b2cdbe2bf1156dc6c00fe963005,https://www.cryptoslam.io/owner/0x79a05f27eb880b0f1885d2ff1ed835fa8d39ee61,0x79a05f27eb880b0f1885d2ff1ed835fa8d39ee61
4 minutes ago,https://explorer.roninchain.com/tx/0xa71487dc484ff0a6139235d31a3fda8b3a5c6f2b80aff2fd5da7b29c2f1111e1,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6429081,Axie Infinity (SN# 6429081),0.17744 ETH,$500.34,https://www.cryptoslam.io/owner/0x8ef56ae7c113465f680b39c48df99f338e1eb9e8,0x8ef56ae7c113465f680b39c48df99f338e1eb9e8,https://www.cryptoslam.io/owner/0xc24e8638b675f0249fe9e24846b7a6346a13b73b,0xc24e8638b675f0249fe9e24846b7a6346a13b73b
4 minutes ago,https://explorer.roninchain.com/tx/0x6707ad3ebd37e82668b3d25198ed5793145dd43d3e88b4c5c9deaad77f754135,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6359717,Axie Infinity (SN# 6359717),0.09980 ETH,$281.41,https://www.cryptoslam.io/owner/0xe555369a894fc3e23e59b585926dd355f6801318,0xe555369a894fc3e23e59b585926dd355f6801318,https://www.cryptoslam.io/owner/0xee1bfacd7a5fb0ec1220b3c2a0135c09eb4f0b22,0xee1bfacd7a5fb0ec1220b3c2a0135c09eb4f0b22
4 minutes ago,https://explorer.roninchain.com/tx/0x1ec6a18f3cd3806621f442dcaf585376fecb7f07c2f6795d72e273c058df25b0,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6133095,Axie Infinity (SN# 6133095),0.09500 ETH,$267.88,https://www.cryptoslam.io/owner/0x7d6622230697ff9814d41ffda0e45493189cca17,0x7d6622230697ff9814d41ffda0e45493189cca17,https://www.cryptoslam.io/owner/0xa2a4e0fe314b6cdef60b9d353d79d34ec08f4f3d,0xa2a4e0fe314b6cdef60b9d353d79d34ec08f4f3d
4 minutes ago,https://explorer.roninchain.com/tx/0xa167e095790f700efa3e5f8c6a3ee65c8600fe7cb8b825ac4b01cec8a0575ffc,https://www.cryptoslam.io/axie-infinity/mint/1893829,Axie #1893829,0.04489 ETH,$126.59,https://www.cryptoslam.io/owner/0x21615efd20100612f917b1dfa800e69c733b3db7,0x21615efd20100612f917b1dfa800e69c733b3db7,https://www.cryptoslam.io/owner/0xb1f510e74b2f3ca6064d7defcf4ffe0416f3a289,0xb1f510e74b2f3ca6064d7defcf4ffe0416f3a289
4 minutes ago,https://explorer.roninchain.com/tx/0xf2e837fbbc968b31d3b125c96cf1e74937a70df87e20e3ba631753dcc497054f,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6138903,Axie Infinity (SN# 6138903),0.10000 ETH,$281.98,https://www.cryptoslam.io/owner/0x404dbf415dc58743600441c26f4d01a733aab98c,0x404dbf415dc58743600441c26f4d01a733aab98c,https://www.cryptoslam.io/owner/0xffa6d332024264675943365f6f7c06db46c6257b,0xffa6d332024264675943365f6f7c06db46c6257b
4 minutes ago,https://explorer.roninchain.com/tx/0x71b22b2d33cf7b414e35858953649e3fc7b58ad3d403c929b8ea79cfc7e9d37f,https://www.cryptoslam.io/axie-infinity/mint/5785655,Axie #5785655,0.05282 ETH,$148.94,https://www.cryptoslam.io/owner/0x71f24ac3e47dcc79e9aadbb8c8218cefc15a4c45,0x71f24ac3e47dcc79e9aadbb8c8218cefc15a4c45,https://www.cryptoslam.io/owner/0x5882816963c4d3e2f46753c0fb7a607f50b8bc25,0x5882816963c4d3e2f46753c0fb7a607f50b8bc25
4 minutes ago,https://explorer.roninchain.com/tx/0x125b0745e2b8cf7cc4e0eceb575271b83c8e26541226fa8c49f75c44fadd68d0,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6502258,Axie Infinity (SN# 6502258),0.05993 ETH,$168.99,https://www.cryptoslam.io/owner/0x9dc13eb042478ff0aef1b8bf56bf92995535727e,0x9dc13eb042478ff0aef1b8bf56bf92995535727e,https://www.cryptoslam.io/owner/0x445f1ad24d7c7ad01dd4241a9ef37657b2ea91e2,0x445f1ad24d7c7ad01dd4241a9ef37657b2ea91e2
4 minutes ago,https://explorer.roninchain.com/tx/0x9b9a66539cd9a74e065526c3f21126e133d594a118ca790651d58eb0d27f5caf,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6332085,Axie Infinity (SN# 6332085),0.14588 ETH,$411.34,https://www.cryptoslam.io/owner/0x898bf59a12feb67949fe036eb6a1975ab31ac9fb,0x898bf59a12feb67949fe036eb6a1975ab31ac9fb,https://www.cryptoslam.io/owner/0xa3f964b28c2c6df572bdee694d2ba9645d9cd56a,0xa3f964b28c2c6df572bdee694d2ba9645d9cd56a
4 minutes ago,https://explorer.roninchain.com/tx/0x7f3cb3d20b9f13c265db2f31cf2309d84c5e2f902db513efaa41c880af3a7b4b,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6463712,Axie Infinity (SN# 6463712),0.06100 ETH,$172.01,https://www.cryptoslam.io/owner/0x397cf185c747de4ef7851e6e623416c7fc822575,0x397cf185c747de4ef7851e6e623416c7fc822575,https://www.cryptoslam.io/owner/0xc57a865f1c6ce605f0f56bd2e69d57f9db0e5cea,0xc57a865f1c6ce605f0f56bd2e69d57f9db0e5cea
4 minutes ago,https://explorer.roninchain.com/tx/0x6169fc1fef9f5a1a37b9697af9a2610ba47150b670e88e289b7b099eaa1587a0,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6429092,Axie Infinity (SN# 6429092),0.06928 ETH,$195.34,https://www.cryptoslam.io/owner/0xbe77e47909bc57a64620b9a7dfc4c7d5da03d660,0xbe77e47909bc57a64620b9a7dfc4c7d5da03d660,https://www.cryptoslam.io/owner/0xcee8ad541b1f7f19a8d2f4a99e69572e75f6bf78,0xcee8ad541b1f7f19a8d2f4a99e69572e75f6bf78
4 minutes ago,https://explorer.roninchain.com/tx/0x9345d0ae0645456ddabaa139eea4f01f37ccee1d5a3ac1b62a647437507ea2d2,https://www.cryptoslam.io/axie-infinity/mint/5545455,Axie #5545455,0.06575 ETH,$185.41,https://www.cryptoslam.io/owner/0xa1d64e9a65526abeeed18413187db64774f75a55,0xa1d64e9a65526abeeed18413187db64774f75a55,https://www.cryptoslam.io/owner/0xc83532af42761c58dac60ae778d40f2db3c033df,0xc83532af42761c58dac60ae778d40f2db3c033df
4 minutes ago,https://explorer.roninchain.com/tx/0x47396fffeb37b21d417d705bd6d3e0b9017ff49b6e905df1f4504da27e018108,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6226646,Axie Infinity (SN# 6226646),0.14000 ETH,$394.77,https://www.cryptoslam.io/owner/0x1a738a54547cddc3d94b67ef660228e33e5b2e63,0x1a738a54547cddc3d94b67ef660228e33e5b2e63,https://www.cryptoslam.io/owner/0x9b49d012188d9733cfc80a7a24cf5481c9256ea5,0x9b49d012188d9733cfc80a7a24cf5481c9256ea5
4 minutes ago,https://explorer.roninchain.com/tx/0x50840099aab6662777002e079d9fd7f24f4cfeec8b4af66c95621e5ff38acf02,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6479438,Axie Infinity (SN# 6479438),0.13759 ETH,$387.97,https://www.cryptoslam.io/owner/0xd5eafed5224272e180abaeb4756911200124eccf,0xd5eafed5224272e180abaeb4756911200124eccf,https://www.cryptoslam.io/owner/0xc60a93a4f0c2887576c6d95b4829afe72f82ce6e,0xc60a93a4f0c2887576c6d95b4829afe72f82ce6e
4 minutes ago,https://explorer.roninchain.com/tx/0xc47e8fb428a6750b0faece96f9a658e5c26c30e4337d623a13213be860a1a65b,https://www.cryptoslam.io/axie-infinity/mint/1983642,Axie #1983642,0.06750 ETH,$190.33,https://www.cryptoslam.io/owner/0x938156221b603e36399b33b3c7158e12b6b22dfa,0x938156221b603e36399b33b3c7158e12b6b22dfa,https://www.cryptoslam.io/owner/0xf41889814cbd9534c6db5ff365449558ce02e456,0xf41889814cbd9534c6db5ff365449558ce02e456
4 minutes ago,https://explorer.roninchain.com/tx/0x200600d0fbcf7a0e8430a82b896e482ccb6733f49367552186a5cef3e8729400,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6078740,Axie Infinity (SN# 6078740),0.06041 ETH,$170.34,https://www.cryptoslam.io/owner/0xa8978f7b4bce735edb752fb5ee3df5e3be26eb58,0xa8978f7b4bce735edb752fb5ee3df5e3be26eb58,https://www.cryptoslam.io/owner/0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a,0xa05b9ddcc3e5caf2aac56964e01683e7f8b0367a
4 minutes ago,https://explorer.roninchain.com/tx/0xaa2d1e397f3a5c82b8ecf1848ab24945d8c95b601bf7eb55092612380ae28e7d,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6396635,Axie Infinity (SN# 6396635),0.20000 ETH,$563.95,https://www.cryptoslam.io/owner/0x5b659339f1cf584f2881e979d3746cf377bbc100,0x5b659339f1cf584f2881e979d3746cf377bbc100,https://www.cryptoslam.io/owner/0xf915bdf51ed38b12ba9ede0943862ae12d5a101b,0xf915bdf51ed38b12ba9ede0943862ae12d5a101b
4 minutes ago,https://explorer.roninchain.com/tx/0x94ff6cb4e7a17131c546a646d4e9f2d35754aef34ac8a42ea39b7be967a33991,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6510699,Axie Infinity (SN# 6510699),0.04500 ETH,$126.89,https://www.cryptoslam.io/owner/0x486916bacf0045f2b9dca9f8970150e86327ab8e,0x486916bacf0045f2b9dca9f8970150e86327ab8e,https://www.cryptoslam.io/owner/0xeb58e126976dc38cf470bdd63d92a20564887c67,0xeb58e126976dc38cf470bdd63d92a20564887c67
4 minutes ago,https://explorer.roninchain.com/tx/0xe38f171e022e8538ed55978c1bad8cef3c7555bf4c55f34b2385b8e116ff0ecb,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6650196,Axie Infinity (SN# 6650196),0.09977 ETH,$281.32,https://www.cryptoslam.io/owner/0xd139baa2936b6d9e98724e2fd2213a87e577020c,0xd139baa2936b6d9e98724e2fd2213a87e577020c,https://www.cryptoslam.io/owner/0xa90bb707548b931b1b40912469a6f7fb732cbef3,0xa90bb707548b931b1b40912469a6f7fb732cbef3
4 minutes ago,https://explorer.roninchain.com/tx/0x4f4b55b7c1f0607725f2c6ac41957bfd479c893bb12741ec588da68f3bc2a644,https://www.cryptoslam.io/axie-infinity/mint/4224066,Axie #4224066,0.04003 ETH,$112.88,https://www.cryptoslam.io/owner/0x669c8ec976dcd256c8f62221de4af59ebe68fab7,0x669c8ec976dcd256c8f62221de4af59ebe68fab7,https://www.cryptoslam.io/owner/0x661665eea8f279ef008215cf6d3f5e395af60803,0x661665eea8f279ef008215cf6d3f5e395af60803
4 minutes ago,https://explorer.roninchain.com/tx/0x4244e0478e04da919a2e589b516f0032a978cac282d9210ea60af8d9ea211b29,https://www.cryptoslam.io/axie-infinity/mint/5058422,Axie #5058422,0.04500 ETH,$126.89,https://www.cryptoslam.io/owner/0x1b5180b15231cd31458779007b39641033dc8ada,0x1b5180b15231cd31458779007b39641033dc8ada,https://www.cryptoslam.io/owner/0xd0a82cb1fdd03372ef2b56d817bec8f05495dc63,0xd0a82cb1fdd03372ef2b56d817bec8f05495dc63
4 minutes ago,https://explorer.roninchain.com/tx/0xdf0056fd1ef1a2c4c79b0290afd4da037afa20b27407d39fadf51a6d45243f0c,https://www.cryptoslam.io/axie-infinity/mint/3695627,Axie #3695627,0.04393 ETH,$123.88,https://www.cryptoslam.io/owner/0x9ef96a78aa30c54c5919fff3a42681fb56d84db0,0x9ef96a78aa30c54c5919fff3a42681fb56d84db0,https://www.cryptoslam.io/owner/0x07ba9722feca9c87b172389101821cce2eb9ce59,0x07ba9722feca9c87b172389101821cce2eb9ce59
4 minutes ago,https://explorer.roninchain.com/tx/0x548b2dd5004dd0d4683a99a947eb9bde4d1690a93bb1c841deb5d47a4cc868b0,https://www.cryptoslam.io/axie-infinity/mint/4363888,Axie #4363888,0.06500 ETH,$183.28,https://www.cryptoslam.io/owner/0x05cc058146a257233d91f179aad92f2fac9fa306,0x05cc058146a257233d91f179aad92f2fac9fa306,https://www.cryptoslam.io/owner/0x6a220829691c9070fdbdfee5e3c1e350f7aebc4d,0x6a220829691c9070fdbdfee5e3c1e350f7aebc4d
4 minutes ago,https://explorer.roninchain.com/tx/0xd092bb811b459980556b1b82f10166160ad158d9c43720661b0b736e90d46dee,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6569145,Axie Infinity (SN# 6569145),0.09726 ETH,$274.25,https://www.cryptoslam.io/owner/0x3b7c835bd0311f703242d2dc5ea7aa446496f15f,0x3b7c835bd0311f703242d2dc5ea7aa446496f15f,https://www.cryptoslam.io/owner/0xa7eb644a967396fb2e403f7454326850ed395b76,0xa7eb644a967396fb2e403f7454326850ed395b76
4 minutes ago,https://explorer.roninchain.com/tx/0x1509ca5e6499263cd06dd9036db4624f7916e6b7cb9bd0f725bc88969c455f9d,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6445420,Axie Infinity (SN# 6445420),0.04800 ETH,$135.35,https://www.cryptoslam.io/owner/0xaeeb73aa639e14dbf84615145b32e3c423b15a63,0xaeeb73aa639e14dbf84615145b32e3c423b15a63,https://www.cryptoslam.io/owner/0x476912fa34f637b565ccbf8b90bb934119c135ea,0x476912fa34f637b565ccbf8b90bb934119c135ea
4 minutes ago,https://explorer.roninchain.com/tx/0x06f23c5eb40faa55704bdb063d1fcc145b3b6c82e28e89667f75f021d0ae8c09,https://www.cryptoslam.io/axie-infinity/mint/4988222,Axie #4988222,0.04900 ETH,$138.17,https://www.cryptoslam.io/owner/0x6177955fcfb5cf53d424a68c95889755d7652e5a,0x6177955fcfb5cf53d424a68c95889755d7652e5a,https://www.cryptoslam.io/owner/0xe598a94d946892ce57ed35a9f4d97332f847b55c,0xe598a94d946892ce57ed35a9f4d97332f847b55c
5 minutes ago,https://explorer.roninchain.com/tx/0xe58b988842e8978245701a5e3cdcc71dad15ffc9f49cf97376e54035184ad956,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6642420,Axie Infinity (SN# 6642420),0.07300 ETH,$205.84,https://www.cryptoslam.io/owner/0xe90328e34cdabd01af9fb0419198f2e1bf3287ce,0xe90328e34cdabd01af9fb0419198f2e1bf3287ce,https://www.cryptoslam.io/owner/0x3a58aee1e9da0f21bab05a2d6efdd9b24ddcbb75,0x3a58aee1e9da0f21bab05a2d6efdd9b24ddcbb75
5 minutes ago,https://explorer.roninchain.com/tx/0xd483adf3e77f564bb0f5761d3e39f06144c26e2554f54aa1aee93879638d2b8a,https://www.cryptoslam.io/axie-infinity/mint/2689245,Axie #2689245,0.07000 ETH,$197.38,https://www.cryptoslam.io/owner/0x46fe23f97e3384001e6028e4912189e33d927429,0x46fe23f97e3384001e6028e4912189e33d927429,https://www.cryptoslam.io/owner/0x26f1d45e52a4742541f72321b9d0a7a4dc8868ca,0x26f1d45e52a4742541f72321b9d0a7a4dc8868ca
5 minutes ago,https://explorer.roninchain.com/tx/0xf017bb8644f60998cbecd6c4e953d080b9d9c0f33aa2e494f273d3bac1ef294b,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6542886,Axie Infinity (SN# 6542886),0.04508 ETH,$127.12,https://www.cryptoslam.io/owner/0x42bfeda5dc1b5bd4938390e1197a97fbf26f2045,0x42bfeda5dc1b5bd4938390e1197a97fbf26f2045,https://www.cryptoslam.io/owner/0x970dcd97fdbcbf948a4213417398adc48c01b02c,0x970dcd97fdbcbf948a4213417398adc48c01b02c
5 minutes ago,https://explorer.roninchain.com/tx/0x65cd132ff5639fa620372b3f8f1aec4c93f64f25c9b5d23cc17d7d3465a05a03,https://www.cryptoslam.io/axie-infinity/mint/5172406,Axie #5172406,0.05000 ETH,$140.99,https://www.cryptoslam.io/owner/0x09ce0acf645945ebfdf5f6995e946e7bcb90c3a7,0x09ce0acf645945ebfdf5f6995e946e7bcb90c3a7,https://www.cryptoslam.io/owner/0x6eb2a1beaf786e07eb1fbed1f0bba5d06ef7cce8,0x6eb2a1beaf786e07eb1fbed1f0bba5d06ef7cce8
5 minutes ago,https://explorer.roninchain.com/tx/0x9ef53563aa9a6db7d11ba47ab6d5497ae712d5f5b34800c5b33300f9ab6d6aa7,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6590396,Axie Infinity (SN# 6590396),0.05119 ETH,$144.34,https://www.cryptoslam.io/owner/0x04460d5c54281edf549a8d7fc6daae2546e93c11,0x04460d5c54281edf549a8d7fc6daae2546e93c11,https://www.cryptoslam.io/owner/0x476912fa34f637b565ccbf8b90bb934119c135ea,0x476912fa34f637b565ccbf8b90bb934119c135ea
5 minutes ago,https://explorer.roninchain.com/tx/0x72c93333cfee48641e09363658552989a57827660553fb95eca19c27aee88302,https://www.cryptoslam.iohttps://etherscan.io/token/0x32950db2a7164ae833121501c797d79e7b79d74c?a=6421076,Axie Infinity (SN# 6421076),0.07893 ETH,$222.58,https://www.cryptoslam.io/owner/0xe48169094319526d84ba5d624835289376c8d7e9,0xe48169094319526d84ba5d624835289376c8d7e9,https://www.cryptoslam.io/owner/0xf4e38ca2f5cdf32270bd152d099ee8697ae9e969,0xf4e38ca2f5cdf32270bd152d099ee8697ae9e969
5 minutes ago,https://explorer.roninchain.com/tx/0xcb7c830a7e1a45f025818d990685beb0f871f254a856b605cdae60965bacfc20,https://www.cryptoslam.io/axie-infinity/mint/5581915,Axie #5581915,0.05573 ETH,$157.13,https://www.cryptoslam.io/owner/0x7d0d2d1baa4097001a1f396ec7f3d561e581a066,0x7d0d2d1baa4097001a1f396ec7f3d561e581a066,https://www.cryptoslam.io/owner/0xe44ed6e07399154276a5f33f7a87346de97c14ac,0xe44ed6e07399154276a5f33f7a87346de97c14ac
